player_id,player_name,position,season,GP,toi_min,daily_GP,age,curr_O,curr_D,curr_O_se,curr_D_se,prior_O,prior_D,prior_O_se,prior_D_se,cf_O,cf_D,cf_total,cf_O_se,cf_D_se,data_weight_O,data_weight_D,retain_O,retain_D,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,PP_rate,PK_rate,sit_pk,sit_pp,sit_5v5,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_82
8479546,Oskar Steen,C,2021,20,208.8,20,27.0,0.2418,0.1565,0.5872,0.2936,0.0,0.0,0.4,0.2,0.0766,0.0496,0.1262,0.3306,0.1653,0.317,0.317,0.733,0.87,0.2418,0.1565,0.1576,0.1131,-1.0435,1.4811,-0.4367,0.2238,-0.4902,1.2381,0.3403,-0.0751,0.0,0.0,5.5,4.6,208.8,0.27,0.17,0.0,0.0,0.27,0.17,0.2,0.12,0.32,1.31
8476897,Oskar Sundqvist,C,2021,58,670.8,58,28.0,-0.2523,0.0957,0.3276,0.1638,-0.2754,0.061,0.3431,0.139,-0.2633,0.0755,-0.1878,0.2369,0.106,0.523,0.418,0.729,0.871,-0.2523,0.0957,-0.1092,0.0011,-1.7649,1.4715,0.5503,-0.0253,-1.4496,1.3412,0.0197,0.0981,0.019,0.0124,96.7,31.5,672.0,-2.95,0.85,0.01,0.02,-2.94,0.87,0.09,0.49,0.58,0.82
8480015,Owen Tippett,R,2021,63,727.7,63,23.0,0.537,-0.201,0.3146,0.1573,0.1546,-0.0802,0.36,0.1708,0.3715,-0.1456,0.2259,0.2369,0.1157,0.567,0.541,0.75,0.868,0.537,-0.201,0.3844,-0.0494,-0.6798,0.9287,0.1837,-0.0471,0.184,0.2465,0.2275,-0.201,0.0928,0.0,0.3,103.5,727.7,4.51,-1.77,0.16,0.0,4.67,-1.77,1.38,0.07,1.45,1.89
8474056,P.K. Subban,D,2021,77,1259.2,77,33.0,0.1964,-0.1208,0.2391,0.1196,0.0309,-0.1182,0.2108,0.103,0.1033,-0.1193,-0.016,0.1581,0.078,0.437,0.426,0.711,0.876,0.1964,-0.1208,0.19,-0.0525,0.1696,-0.1847,0.2778,-0.054,2.0952,-1.9472,0.0947,-0.244,-0.0271,0.0643,65.3,44.2,1259.2,2.17,-2.5,-0.02,0.07,2.15,-2.43,0.85,-0.0,0.85,0.91
8480448,Parker Kelly,C,2021,40,391.1,40,23.0,-0.5674,0.7436,0.4291,0.2145,0.0,0.0,0.4,0.2,-0.2638,0.3458,0.0819,0.2926,0.1463,0.465,0.465,0.75,0.868,-0.5674,0.7436,-0.4256,0.0323,-2.0787,2.7361,-0.2277,-0.0476,-1.6321,3.6902,-0.1011,-0.13,0.0,-0.0,34.8,2.6,391.4,-1.72,2.26,0.0,-0.0,-1.72,2.26,0.02,0.56,0.58,1.19
8471887,Patric Hornqvist,R,2021,65,671.5,65,35.0,0.4536,0.2234,0.3274,0.1637,0.193,0.1619,0.3242,0.1325,0.322,0.1862,0.5082,0.2304,0.103,0.495,0.396,0.704,0.879,0.4536,0.2234,0.297,0.0446,-0.7592,1.6833,0.4436,0.0561,0.3637,1.7177,0.1259,0.064,0.5846,0.0,0.1,128.3,671.5,3.6,2.08,1.25,0.0,4.85,2.08,1.39,0.7,2.09,2.64
8470638,Patrice Bergeron,C,2021,73,907.2,73,37.0,1.7446,-0.0957,0.2817,0.1409,0.7644,-0.1189,0.476,0.1182,1.4903,-0.1093,1.381,0.2424,0.0906,0.741,0.413,0.698,0.882,1.7446,-0.0957,1.139,0.0827,0.9806,1.007,1.0334,0.1715,3.2929,-0.0915,0.5116,0.3026,0.6788,0.0703,111.0,209.5,907.2,22.53,-1.65,2.37,0.13,24.9,-1.52,5.04,0.28,5.32,5.98
8477887,Patrick Brown,C,2021,43,460.2,43,30.0,-0.598,0.5373,0.3955,0.1978,0.0,0.0,0.4,0.2,-0.3024,0.2717,-0.0307,0.2813,0.1406,0.506,0.506,0.721,0.873,-0.598,0.5373,-0.4822,0.079,-2.0831,2.2769,-0.551,0.0473,-1.5562,2.4378,-0.1495,0.1931,0.0,-0.0587,71.5,2.1,461.7,-2.33,2.09,0.0,-0.07,-2.33,2.02,-0.0,0.57,0.57,1.09
8474141,Patrick Kane,R,2021,78,1339.2,78,34.0,0.8271,-0.5758,0.2319,0.1159,0.3493,-0.2916,0.3244,0.1136,0.6655,-0.4309,0.2346,0.1886,0.0812,0.662,0.49,0.708,0.877,0.8271,-0.5758,0.6246,-0.1797,-0.3398,0.3094,0.6685,-0.2269,0.7155,-0.741,0.0219,-0.3154,0.3242,0.0,1.9,283.2,1339.2,14.85,-9.62,1.53,0.0,16.38,-9.62,3.91,-0.89,3.02,3.17
8474034,Patrick Maroon,L,2021,81,892.4,81,34.0,-0.1297,0.279,0.284,0.142,-0.0029,0.0894,0.2358,0.1168,-0.0547,0.1659,0.1112,0.1814,0.0902,0.408,0.404,0.708,0.877,-0.1297,0.279,-0.0513,0.0545,-1.5777,1.7846,0.057,0.0867,-1.2686,1.9504,0.1012,-0.1407,-0.0748,0.0,0.6,104.3,892.4,-0.81,2.47,-0.13,0.0,-0.94,2.47,0.57,0.85,1.42,1.44
8479339,Patrik Laine,R,2021,56,822.9,56,24.0,0.6667,-0.3819,0.2958,0.1479,0.0787,-0.1588,0.2392,0.1142,0.3111,-0.2421,0.0691,0.186,0.0904,0.395,0.373,0.745,0.869,0.6667,-0.3819,0.4527,-0.1459,-0.4887,0.6632,0.8964,-0.2427,0.952,-0.1715,-0.0057,-0.1884,0.1075,0.0,1.1,178.6,822.9,4.27,-3.32,0.32,0.0,4.59,-3.32,1.49,-0.12,1.37,2.01
8475747,Patrik Nemeth,D,2021,63,924.5,63,30.0,-0.404,0.0893,0.2791,0.1395,-0.0676,0.1148,0.2253,0.1107,-0.2003,0.105,-0.0954,0.1753,0.0867,0.395,0.386,0.721,0.873,-0.404,0.0893,-0.2019,-0.0222,-0.6395,0.2053,-0.2647,-0.0232,0.6253,-1.0863,-0.1822,0.0619,0.0,-0.0887,94.7,4.2,924.5,-3.09,1.62,0.0,-0.14,-3.09,1.48,-0.15,0.55,0.4,0.52
8474038,Paul Byron,L,2021,26,287.1,26,33.0,-0.9343,0.2147,0.5008,0.2504,-0.0316,0.1718,0.2706,0.1377,-0.2356,0.1818,-0.0538,0.2381,0.1207,0.226,0.232,0.711,0.876,-0.9343,0.2147,-0.6044,0.0029,-2.6336,1.7076,-0.8183,-0.0168,-3.1005,1.9878,-0.3241,-0.0991,0.0,0.049,36.7,7.5,288.3,-1.13,0.87,0.0,0.03,-1.13,0.9,0.05,0.3,0.35,1.1
8471669,Paul Stastny,C,2021,71,998.8,71,37.0,0.678,-0.117,0.2685,0.1342,0.1533,-0.0547,0.2948,0.1058,0.4401,-0.0786,0.3615,0.1985,0.0831,0.547,0.383,0.698,0.882,0.678,-0.117,0.5053,0.0236,-0.5188,1.0236,0.7601,0.058,0.4915,0.2951,0.3248,0.2316,0.22,-0.0724,91.1,120.0,998.8,7.33,-1.31,0.44,-0.11,7.77,-1.42,2.17,0.29,2.46,2.84
8477402,Pavel Buchnevich,R,2021,73,1000.1,73,27.0,1.0453,-0.2632,0.2683,0.1342,0.279,-0.1155,0.2912,0.1195,0.6935,-0.1808,0.5127,0.1973,0.0892,0.541,0.442,0.733,0.87,1.0453,-0.2632,0.7458,-0.041,-0.0246,0.7958,1.4705,-0.0523,1.6142,-0.0346,0.2302,0.0516,0.2285,0.0538,111.6,160.2,1000.1,11.56,-3.01,0.61,0.1,12.17,-2.91,2.95,0.07,3.02,3.39
8478401,Pavel Zacha,C,2021,69,951.7,69,25.0,0.3655,-0.1739,0.2751,0.1375,0.0837,-0.1488,0.2426,0.1262,0.207,-0.1603,0.0467,0.1819,0.093,0.438,0.457,0.741,0.869,0.3655,-0.1739,0.222,-0.0405,-0.8604,0.9739,0.1619,-0.0567,0.2263,0.3384,-0.0296,-0.1845,-0.0736,0.0717,25.1,146.8,952.5,3.29,-2.54,-0.18,0.03,3.11,-2.51,1.33,0.07,1.4,1.66
8481522,Peyton Krebs,C,2021,57,694.8,57,21.0,-0.3974,-0.29,0.3219,0.161,0.0,0.0,0.4,0.2,-0.2412,-0.176,-0.4172,0.2508,0.1254,0.607,0.607,0.759,0.868,-0.3974,-0.29,-0.2586,-0.0478,-1.9057,0.7489,-0.4008,-0.0412,-1.6625,-0.0892,-0.4988,-0.2494,-0.0524,0.0,5.8,114.6,694.8,-2.79,-2.04,-0.1,0.0,-2.89,-2.04,0.11,0.02,0.13,0.19
8473548,Phil Kessel,R,2021,81,1094.6,81,35.0,0.2299,-0.4749,0.2565,0.1282,0.0968,-0.301,0.2731,0.1292,0.1675,-0.3886,-0.2211,0.187,0.091,0.531,0.504,0.704,0.879,0.2299,-0.4749,0.1676,-0.1712,-1.0771,0.5025,0.4409,-0.2763,-0.1909,-0.4045,0.0463,-0.4751,0.1467,0.0,2.2,208.6,1095.1,3.06,-7.09,0.51,0.0,3.57,-7.09,1.54,-0.61,0.93,0.94
8481598,Philip Broberg,D,2021,23,277.7,23,21.0,-0.0847,-0.0895,0.5092,0.2546,0.0,0.0,0.4,0.2,-0.0323,-0.0342,-0.0665,0.3146,0.1573,0.382,0.382,0.759,0.868,-0.0847,-0.0895,-0.0331,0.0262,-0.1696,-0.2007,-0.056,0.0854,1.6802,-2.1346,-0.1475,-0.2857,0.0,0.0,16.6,9.1,277.7,-0.15,-0.16,0.0,0.0,-0.15,-0.16,0.08,0.06,0.14,0.5
8481577,Philip Tomasino,C,2021,76,766.4,76,21.0,0.379,-0.0427,0.3065,0.1533,0.0,0.0,0.4,0.2,0.2388,-0.0269,0.2119,0.2433,0.1216,0.63,0.63,0.759,0.868,0.379,-0.0427,0.2484,0.0476,-0.8598,1.1483,0.2242,0.0923,0.1493,0.3459,0.0674,0.2762,0.0,0.0,0.0,98.9,766.4,3.05,-0.34,0.0,0.0,3.05,-0.34,1.13,0.32,1.45,1.56
8480798,Philipp Kurashev,C,2021,67,762.2,67,23.0,-0.378,-0.1171,0.3073,0.1537,-0.2453,-0.0463,0.3517,0.1575,-0.3205,-0.0826,-0.4031,0.2314,0.11,0.567,0.512,0.75,0.868,-0.378,-0.1171,-0.2523,-0.0359,-1.8731,1.0828,-0.8598,-0.0425,-1.906,0.723,-0.0331,-0.2367,-0.1427,0.0,0.8,79.9,762.2,-4.07,-1.05,-0.19,0.0,-4.26,-1.05,-0.1,0.19,0.09,0.11
8479026,Philippe Myers,D,2021,27,364.7,27,25.0,-0.0412,-0.0261,0.4443,0.2222,0.0626,-0.0474,0.2705,0.1281,0.0346,-0.0421,-0.0075,0.231,0.111,0.27,0.249,0.741,0.869,-0.0412,-0.0261,0.0288,-0.0096,-0.1444,-0.038,-0.181,0.0249,1.443,-1.7062,0.0323,-0.167,0.0,-0.0,24.7,0.5,364.7,0.21,-0.26,0.0,-0.0,0.21,-0.26,0.18,0.07,0.25,0.76
8476479,Phillip Danault,L,2021,79,1078.1,79,29.0,0.8118,0.0935,0.2584,0.1292,0.2229,0.1242,0.2908,0.1084,0.552,0.1115,0.6635,0.1932,0.083,0.559,0.413,0.725,0.872,0.8118,0.0935,0.5162,0.0723,-0.262,1.3958,0.651,0.1119,1.3454,0.8353,0.0715,0.3963,0.0394,-0.0559,128.8,152.2,1078.1,9.92,2.0,0.1,-0.12,10.02,1.88,2.65,0.91,3.56,3.7
8478115,Pierre Engvall,L,2021,78,899.7,78,26.0,0.291,0.023,0.2829,0.1414,0.099,0.029,0.321,0.1538,0.207,0.0257,0.2328,0.2122,0.1041,0.563,0.542,0.737,0.87,0.291,0.023,0.1472,0.036,-0.9347,1.2912,-0.1631,0.0371,0.0137,0.7862,0.2862,0.101,0.0,0.0485,74.2,43.1,899.7,3.1,0.39,0.0,0.06,3.1,0.45,1.25,0.52,1.77,1.86
8477930,Pierre-Edouard Bellemare,L,2021,80,878.3,80,37.0,-0.2488,0.0213,0.2863,0.1432,-0.0823,0.0042,0.2663,0.1178,-0.1595,0.0111,-0.1484,0.195,0.091,0.464,0.404,0.698,0.882,-0.2488,0.0213,-0.1503,0.0237,-1.7168,1.3001,-0.0159,0.03,-1.3667,0.846,-0.0269,0.1044,0.0,-0.0458,196.5,2.1,878.3,-2.33,0.16,0.0,-0.15,-2.33,0.01,0.39,0.47,0.86,0.88
8479400,Pierre-Luc Dubois,C,2021,81,1214.0,81,24.0,0.5316,-0.0355,0.2435,0.1218,0.197,-0.0983,0.3148,0.1164,0.4063,-0.0683,0.338,0.1926,0.0841,0.626,0.477,0.745,0.869,0.5316,-0.0355,0.3637,-0.036,-0.6701,1.2462,0.2218,-0.0542,0.3348,0.7856,0.1272,0.0708,0.204,0.0,1.7,232.3,1214.0,8.22,-1.38,0.79,0.0,9.01,-1.38,2.55,0.4,2.95,2.99
8480459,Pius Suter,C,2021,82,1091.6,82,26.0,0.1631,-0.1775,0.2568,0.1284,0.1765,-0.1058,0.3214,0.1497,0.1683,-0.1471,0.0212,0.2006,0.0975,0.61,0.576,0.737,0.87,0.1631,-0.1775,0.1243,-0.0365,-1.1676,0.9627,-0.0559,-0.0617,-0.6151,0.215,0.2255,0.1563,0.0403,-0.0132,136.0,104.2,1091.6,3.06,-2.68,0.07,-0.03,3.13,-2.71,1.49,0.13,1.62,1.62
8480800,Quinn Hughes,D,2021,76,1483.8,76,23.0,0.2572,-0.3422,0.2203,0.1101,0.2036,-0.3925,0.2724,0.1344,0.236,-0.3624,-0.1264,0.1713,0.0852,0.605,0.598,0.75,0.868,0.2572,-0.3422,0.2099,-0.1222,0.2713,-0.5577,0.1284,-0.1706,2.3446,-2.7623,-0.0358,-0.0673,0.1755,0.0403,89.3,249.6,1483.8,5.84,-8.96,0.73,0.06,6.57,-8.9,1.75,-0.95,0.8,0.86
8482124,Quinton Byfield,C,2021,40,459.5,40,20.0,-0.1893,-0.2979,0.3958,0.1979,0.0,0.0,0.4,0.2,-0.0956,-0.1505,-0.2461,0.2814,0.1407,0.505,0.505,0.763,0.868,-0.1893,-0.2979,-0.1078,-0.036,-1.6402,0.7215,-0.6886,-0.0132,-1.5685,-0.1926,0.0143,-0.2012,0.0,0.0,2.4,21.4,459.5,-0.73,-1.15,0.0,0.0,-0.73,-1.15,0.23,0.02,0.25,0.51
8476889,Radek Faksa,C,2021,77,1021.5,77,28.0,-1.042,0.3081,0.2655,0.1327,-0.251,0.0902,0.2792,0.108,-0.6663,0.177,-0.4893,0.1924,0.0838,0.525,0.398,0.729,0.871,-1.042,0.3081,-0.738,0.1014,-2.7155,1.796,-1.4311,0.1374,-3.1797,1.8058,-0.1215,0.1362,0.0,0.0307,136.8,7.7,1021.5,-11.34,3.01,0.0,0.07,-11.34,3.08,-1.05,1.02,-0.03,-0.03
8480160,Radim Simek,D,2021,36,461.0,36,30.0,-0.4377,0.3678,0.3952,0.1976,-0.048,0.0924,0.2789,0.1381,-0.1776,0.1828,0.0052,0.2279,0.1132,0.333,0.328,0.721,0.873,-0.4377,0.3678,-0.2481,0.0075,-0.6605,0.7325,-0.414,0.0086,0.7113,-0.2191,-0.3525,0.1879,0.0,0.0,8.2,4.0,461.0,-1.36,1.4,0.0,0.0,-1.36,1.4,-0.06,0.37,0.31,0.71
8475462,Radko Gudas,D,2021,77,1197.1,77,32.0,-0.1311,0.6781,0.2452,0.1226,0.0198,0.2813,0.2026,0.1255,-0.0414,0.4844,0.443,0.1562,0.0877,0.406,0.512,0.714,0.875,-0.1311,0.6781,-0.0198,0.1719,-0.2757,1.1887,0.2111,0.272,1.3293,0.4571,0.0745,0.4134,0.0,0.004,151.4,2.2,1197.1,-0.83,9.66,0.0,0.01,-0.83,9.67,0.35,2.01,2.36,2.51
8478397,Rasmus Andersson,D,2021,82,1403.9,82,26.0,0.2203,-0.127,0.2265,0.1132,-0.0845,-0.0684,0.2296,0.1086,0.07,-0.0965,-0.0265,0.1612,0.0784,0.507,0.479,0.737,0.87,0.2203,-0.127,0.2208,-0.0114,0.1865,-0.238,0.5261,0.0172,2.1678,-2.139,-0.0095,0.0577,0.1752,0.0916,150.6,222.6,1403.9,1.64,-2.26,0.65,0.23,2.29,-2.03,1.02,0.19,1.21,1.21
8479335,Rasmus Asplund,C,2021,80,978.8,80,25.0,0.085,-0.0033,0.2712,0.1356,-0.0337,-0.0002,0.3746,0.1776,0.0442,-0.0022,0.042,0.2197,0.1078,0.656,0.632,0.741,0.869,0.085,-0.0033,0.0907,0.1037,-1.2901,1.1708,-0.2602,0.2023,-1.0355,0.4556,0.4224,0.2483,-0.0,-0.0102,59.1,82.0,978.8,0.72,-0.04,-0.0,-0.01,0.72,-0.05,0.93,0.48,1.41,1.45
8480839,Rasmus Dahlin,D,2021,80,1547.7,80,22.0,0.3629,-0.124,0.2157,0.1078,0.027,-0.1751,0.224,0.1163,0.2013,-0.1476,0.0537,0.1554,0.0791,0.519,0.538,0.754,0.868,0.3629,-0.124,0.3018,0.0073,0.3908,-0.2508,-0.0021,0.0601,2.2515,-2.2794,0.2494,0.095,0.2297,0.0,70.7,235.1,1547.7,5.19,-3.81,0.9,0.0,6.09,-3.81,1.68,-0.09,1.59,1.63
8480845,Rasmus Kupari,C,2021,57,609.4,57,22.0,-0.2026,-0.0277,0.3437,0.1719,0.0,0.0,0.4,0.2,-0.1165,-0.0159,-0.1325,0.2607,0.1303,0.575,0.575,0.754,0.868,-0.2026,-0.0277,-0.1302,-0.0476,-1.6445,1.2734,-0.8029,-0.07,-1.5394,0.9184,-0.0469,0.0529,0.0,-0.0191,31.4,28.4,609.4,-1.18,-0.16,0.0,-0.01,-1.18,-0.17,0.29,0.26,0.55,0.79
8477499,Rasmus Ristolainen,D,2021,66,1209.1,66,28.0,-0.1147,0.2552,0.244,0.122,-0.0221,0.1036,0.1848,0.0937,-0.0559,0.1598,0.104,0.1473,0.0743,0.364,0.371,0.729,0.871,-0.1147,0.2552,-0.0014,-0.0088,-0.2613,0.5236,0.1072,-0.0099,1.2507,-0.488,0.1487,-0.1876,0.2434,-0.0963,118.4,41.9,1209.1,-1.13,3.22,0.17,-0.19,-0.96,3.03,0.33,0.91,1.24,1.54
8480873,Rasmus Sandin,D,2021,51,779.1,51,22.0,0.124,0.0147,0.304,0.152,0.0303,-0.0384,0.3613,0.1799,0.0852,-0.0074,0.0777,0.2326,0.1161,0.586,0.584,0.754,0.868,0.124,0.0147,0.1672,0.0009,0.0475,0.033,0.3759,0.0424,1.782,-1.4903,0.1836,-0.324,-0.0442,0.0,2.4,67.8,779.1,1.11,-0.1,-0.05,0.0,1.06,-0.1,0.48,0.23,0.71,1.14
8481147,Reese Johnson,C,2021,31,282.7,31,24.0,-1.0462,0.7612,0.5047,0.2523,0.0,0.0,0.4,0.2,-0.4037,0.2937,-0.11,0.3135,0.1567,0.386,0.386,0.745,0.869,-1.0462,0.7612,-0.8506,0.1236,-2.6112,2.6799,-2.0924,0.124,-2.6625,3.4242,-0.2902,-0.037,0.0,0.0,38.9,0.5,282.7,-1.9,1.38,0.0,0.0,-1.9,1.38,-0.08,0.37,0.29,0.77
8475191,Reilly Smith,R,2021,56,753.6,56,31.0,0.6627,-0.084,0.3091,0.1545,0.1357,-0.0846,0.2829,0.1102,0.3759,-0.0844,0.2915,0.2087,0.0897,0.456,0.337,0.718,0.874,0.6627,-0.084,0.433,0.0644,-0.4771,1.0487,0.5911,0.1344,0.9197,0.2226,0.0216,0.0814,-0.0304,0.1146,94.2,98.7,753.6,4.72,-1.06,-0.05,0.18,4.67,-0.88,1.46,0.27,1.73,2.53
8479514,Rem Pitlick,C,2021,65,797.3,65,25.0,0.3452,-0.3603,0.3005,0.1503,0.0,0.0,0.4,0.2,0.2207,-0.2303,-0.0097,0.2403,0.1201,0.639,0.639,0.741,0.869,0.3452,-0.3603,0.2957,-0.1148,-0.9747,0.6753,1.2478,-0.1787,0.0504,-0.0843,-0.024,-0.3764,-0.1278,0.0,48.3,84.5,797.3,2.93,-3.06,-0.18,0.0,2.75,-3.06,1.13,-0.1,1.03,1.3
8476483,Rickard Rakell,C,2021,70,1054.3,70,29.0,0.3721,-0.1444,0.2613,0.1307,0.0471,-0.0814,0.2273,0.1066,0.1871,-0.1066,0.0805,0.1715,0.0826,0.431,0.399,0.725,0.872,0.3721,-0.1444,0.2577,0.0002,-0.8829,0.9922,0.5336,0.0416,0.3124,0.2297,-0.4304,0.0442,0.0806,0.0,1.4,156.4,1054.3,3.29,-1.87,0.21,0.0,3.5,-1.87,1.46,0.22,1.68,1.97
8474062,Riley Nash,C,2021,49,454.8,49,33.0,-0.7223,0.0989,0.3979,0.1989,-0.1573,0.1112,0.2995,0.1233,-0.3616,0.1078,-0.2538,0.2393,0.1048,0.362,0.278,0.711,0.876,-0.7223,0.0989,-0.548,0.0519,-2.266,1.4271,-1.1091,0.05,-2.2185,0.9131,-0.0863,0.2138,-0.0773,-0.061,68.9,23.3,454.8,-2.74,0.82,-0.03,-0.07,-2.77,0.75,-0.07,0.36,0.29,0.49
8475772,Riley Sheahan,C,2021,69,680.3,69,31.0,-0.3434,0.0822,0.3253,0.1627,-0.1758,-0.0178,0.3079,0.1098,-0.255,0.0135,-0.2415,0.2236,0.091,0.473,0.313,0.718,0.874,-0.3434,0.0822,-0.2311,0.124,-1.8252,1.3216,-0.1209,0.2251,-1.4639,0.7136,-0.0555,-0.1728,0.0,-0.0089,134.5,2.0,680.3,-2.89,0.15,0.0,-0.02,-2.89,0.13,0.11,0.38,0.49,0.58
8479388,Riley Stillman,D,2021,51,704.0,51,24.0,0.1054,0.2285,0.3198,0.1599,-0.1654,0.0735,0.3639,0.1665,-0.0126,0.1541,0.1415,0.2402,0.1153,0.564,0.52,0.745,0.869,0.1054,0.2285,0.1316,-0.0312,0.0459,0.4927,-0.0555,-0.0408,1.7232,-0.5006,0.1596,-0.16,0.0,-0.0105,57.2,1.2,705.7,-0.15,1.81,0.0,-0.01,-0.15,1.8,0.25,0.53,0.78,1.25
8477952,Robby Fabbri,C,2021,56,782.2,56,26.0,0.0364,-0.0347,0.3034,0.1517,0.0353,-0.0799,0.2672,0.1322,0.0358,-0.0604,-0.0246,0.2005,0.0996,0.437,0.431,0.737,0.87,0.0364,-0.0347,0.0081,-0.0392,-1.3047,1.251,-0.1877,-0.0672,-0.618,0.8962,-0.1176,-0.1313,0.0431,0.0,0.2,139.2,782.2,0.47,-0.79,0.1,0.0,0.57,-0.79,0.76,0.27,1.03,1.51
8474145,Robert Bortuzzo,D,2021,73,839.3,73,33.0,-0.3932,0.3002,0.2929,0.1464,0.0005,0.1247,0.2691,0.1376,-0.1797,0.207,0.0273,0.1982,0.1003,0.458,0.469,0.711,0.876,-0.3932,0.3002,-0.2097,0.0751,-0.6099,0.5298,-0.2711,0.1353,0.7673,-0.7034,-0.2369,0.3132,0.0,-0.1176,148.0,0.6,839.3,-2.51,2.9,0.0,-0.29,-2.51,2.61,-0.06,0.73,0.67,0.75
8477462,Robert Hagg,D,2021,64,887.0,64,27.0,-0.2632,0.251,0.2849,0.1425,0.0306,0.141,0.2384,0.1303,-0.0904,0.1911,0.1007,0.1828,0.0961,0.412,0.456,0.733,0.87,-0.2632,0.251,-0.1401,0.0418,-0.4197,0.4646,-0.1897,0.0796,1.1794,-0.7999,-0.156,0.0125,0.0,-0.0746,120.6,2.1,887.0,-1.34,2.83,0.0,-0.15,-1.34,2.68,0.14,0.74,0.88,1.13
8480023,Robert Thomas,C,2021,72,1018.7,72,23.0,1.3013,-0.5986,0.2659,0.1329,0.3342,-0.2589,0.3689,0.1541,0.9707,-0.4537,0.517,0.2157,0.1006,0.658,0.573,0.75,0.868,1.3013,-0.5986,0.9453,-0.1175,0.2879,0.2016,2.1215,-0.146,2.2205,-1.0072,0.2522,-0.4512,0.0846,-0.0056,107.7,141.8,1018.7,16.48,-7.7,0.2,-0.01,16.68,-7.71,3.7,-0.73,2.97,3.38
8480071,Robin Salo,D,2021,21,311.4,21,24.0,-0.1852,-0.1002,0.4808,0.2404,0.0,0.0,0.4,0.2,-0.0757,-0.041,-0.1167,0.3075,0.1538,0.409,0.409,0.745,0.869,-0.1852,-0.1002,-0.1137,-0.045,-0.2899,-0.1509,-0.7312,-0.0461,1.2764,-1.8928,-0.2793,-0.0163,0.0,0.0,0.6,29.8,311.4,-0.39,-0.21,0.0,0.0,-0.39,-0.21,0.06,0.07,0.13,0.51
8474600,Roman Josi,D,2021,80,1607.8,80,32.0,0.7864,-0.3908,0.2116,0.1058,0.2827,-0.1536,0.288,0.0991,0.6098,-0.2645,0.3453,0.1705,0.0723,0.649,0.467,0.714,0.875,0.7864,-0.3908,0.6068,-0.1691,0.9327,-0.608,0.8237,-0.2649,3.3374,-2.7446,0.1623,0.2525,0.2044,-0.0335,53.8,258.3,1607.8,16.34,-7.09,0.88,-0.03,17.22,-7.12,3.56,-0.62,2.94,3.01
8478449,Roope Hintz,L,2021,80,1089.5,80,26.0,0.9714,-0.1446,0.2571,0.1285,0.2759,-0.0638,0.3103,0.1307,0.6883,-0.1049,0.5834,0.1979,0.0916,0.593,0.508,0.737,0.87,0.9714,-0.1446,0.6611,-0.0373,-0.0876,1.0292,0.7097,-0.0448,1.3933,0.2286,0.2536,0.084,0.6047,0.0772,93.3,190.5,1089.5,12.5,-1.9,1.92,0.12,14.42,-1.78,3.4,0.3,3.7,3.79
8479525,Ross Colton,C,2021,79,875.0,79,26.0,0.5168,0.2519,0.2869,0.1434,0.1837,0.0269,0.4065,0.188,0.4061,0.1691,0.5752,0.2344,0.114,0.668,0.632,0.737,0.87,0.5168,0.2519,0.313,0.0956,-0.6487,1.6893,0.2215,0.1741,0.6167,1.6203,0.0296,-0.2252,-0.1538,0.0,1.8,109.2,875.0,5.92,2.47,-0.28,0.0,5.64,2.47,1.65,0.84,2.49,2.58
8477527,Ross Johnston,L,2021,32,326.8,32,28.0,-0.8331,0.6156,0.4694,0.2347,-0.4464,0.2951,0.4857,0.2058,-0.6463,0.4344,-0.2119,0.3375,0.1547,0.517,0.435,0.729,0.871,-0.8331,0.6156,-0.5301,0.0221,-2.5056,2.4903,-0.5909,-0.0217,-2.8636,3.5501,-0.2533,-0.0161,0.0,0.0,0.0,1.1,326.8,-3.52,2.37,0.0,0.0,-3.52,2.37,-0.35,0.54,0.19,0.49
8478870,Rudolfs Balcers,L,2021,61,814.3,61,25.0,-0.1367,0.0304,0.2974,0.1487,-0.1024,-0.0133,0.3308,0.1545,-0.1214,0.0094,-0.112,0.2211,0.1071,0.553,0.519,0.741,0.869,-0.1367,0.0304,-0.0919,-0.0606,-1.551,1.4025,-0.0649,-0.1451,-1.0449,1.0438,0.0128,0.3043,-0.0,0.0087,68.9,14.6,814.3,-1.65,0.13,-0.0,0.01,-1.65,0.14,0.38,0.42,0.8,1.08
8477846,Ryan Carpenter,C,2021,67,683.0,67,31.0,-0.9016,0.552,0.3247,0.1623,-0.2788,0.2313,0.3336,0.1426,-0.5987,0.371,-0.2276,0.2327,0.1072,0.514,0.436,0.718,0.874,-0.9016,0.552,-0.6614,0.1709,-2.5111,2.2142,-0.9968,0.2485,-2.554,2.5514,-0.2345,-0.0979,-0.0504,-0.0239,125.4,23.8,683.0,-6.82,4.22,-0.02,-0.05,-6.84,4.17,-0.54,1.06,0.52,0.64
