player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8476987,-0.0001,0.0002,-0.0003,0.0732,0.0772,-0.0056,-0.001,-0.0047,0.022,0.0232,0.0009,0.0011,-0.0003,0.0323,0.0341,0.0042,0.0022,0.002,0.0088,0.0093,-0.0051,-0.0162,0.0111,0.0059,0.0062,-0.0002,0.001,0.0007,0.0374,0.0395,0.0544,Jake.Bischoff,D,0.0,0.0
8483597,0.0073,0.0009,0.0064,0.0729,0.0767,-0.0244,0.0156,-0.04,0.022,0.0232,-0.0049,0.007,-0.0119,0.0323,0.0341,-0.0128,0.0072,-0.02,0.0088,0.0093,0.0125,0.0434,-0.0309,0.0059,0.0062,-0.0024,0.003,0.0007,0.0373,0.0392,0.0541,Milos.Kelemen,F,0.016,0.0021
8469591,-0.0001,0.0023,-0.0023,0.0721,0.075,-0.0031,-0.0012,-0.0019,0.022,0.0232,0.0008,-0.0002,0.001,0.0323,0.0341,0.0042,0.0047,-0.0005,0.0088,0.0093,-0.0134,0.0241,-0.0375,0.0059,0.0062,0.0004,0.0002,0.0007,0.0369,0.0384,0.0533,Cody.McCormick,F,0.0001,0.0046
8466149,0.02,-0.0179,0.0378,0.0725,0.0765,0.0039,-0.0066,0.0105,0.022,0.0232,0.0088,-0.0083,0.0171,0.0323,0.0341,0.0015,-0.0034,0.0049,0.0088,0.0093,-0.0068,0.0043,-0.0111,0.0059,0.0062,0.0129,-0.0121,0.0007,0.0371,0.0391,0.0539,Daniel.Cleary,F,0.0388,-0.0349
8480341,0.0,0.0002,-0.0002,0.073,0.0768,0.0119,-0.0109,0.0228,0.022,0.0232,0.0023,0.0004,0.0019,0.0323,0.0341,-0.0023,-0.0038,0.0015,0.0088,0.0093,-0.001,-0.0048,0.0038,0.0059,0.0062,0.0022,-0.0015,0.0007,0.0373,0.0393,0.0542,Adam.Johnson,F,0.0,0.0
8479066,0.0177,-0.0589,0.0766,0.0591,0.0618,-0.5765,0.2606,-0.8371,0.0219,0.0231,0.3236,-0.1291,0.4527,0.0323,0.034,-0.1521,-0.0194,-0.1327,0.0088,0.0093,-1.3647,0.4615,-1.8262,0.0059,0.0062,0.039,-0.0384,0.0006,0.0306,0.032,0.0442,Ryan.Lomberg,F,0.0232,-0.0124
8482209,-0.0005,0.001,-0.0015,0.0732,0.0771,-0.0076,-0.003,-0.0046,0.022,0.0232,0.0023,0.0028,-0.0006,0.0323,0.0341,-0.0009,0.0215,-0.0224,0.0088,0.0093,0.025,-0.015,0.04,0.0059,0.0062,-0.0019,0.0026,0.0006,0.0374,0.0394,0.0544,,F,0.0,0.0
8482181,-0.0004,0.0002,-0.0006,0.0732,0.077,-0.0112,0.0239,-0.0351,0.022,0.0232,-0.0022,-0.0031,0.0009,0.0323,0.0341,0.0065,0.0124,-0.0059,0.0088,0.0093,0.0197,0.0108,0.0089,0.0059,0.0062,-0.0028,0.0033,0.0006,0.0374,0.0394,0.0543,Tristen.Robins,F,0.0,0.0
8471748,-0.0008,0.0048,-0.0056,0.0718,0.0748,-0.0076,0.008,-0.0156,0.022,0.0232,-0.0009,-0.0025,0.0015,0.0323,0.0341,0.0031,-0.0025,0.0056,0.0088,0.0093,-0.0182,0.0378,-0.0561,0.0059,0.0062,-0.0008,0.0014,0.0006,0.0367,0.0383,0.0531,Mark.Fraser,D,-0.0017,0.0098
8480820,0.0002,-0.0001,0.0003,0.0732,0.0772,0.0004,-0.0008,0.0012,0.022,0.0232,0.0013,-0.0017,0.003,0.0323,0.0341,-0.0076,0.0078,-0.0154,0.0088,0.0093,-0.0162,-0.0015,-0.0148,0.0059,0.0062,0.0006,-0.0,0.0006,0.0374,0.0395,0.0544,Filip.Kral,D,0.0,0.0
8476505,0.0001,0.0001,-0.0,0.0732,0.0771,0.0011,-0.0041,0.0052,0.022,0.0232,0.0039,-0.0004,0.0043,0.0323,0.0341,-0.0061,-0.0003,-0.0059,0.0088,0.0093,-0.02,0.0068,-0.0268,0.0059,0.0062,0.0015,-0.0009,0.0006,0.0374,0.0394,0.0544,Turner.Elson,F,0.0,0.0
8480977,-0.0,0.0002,-0.0003,0.0734,0.0773,-0.0007,0.0063,-0.007,0.022,0.0232,-0.0005,0.0004,-0.0008,0.0323,0.0341,-0.0003,0.0018,-0.0021,0.0088,0.0093,-0.0009,0.013,-0.0139,0.0059,0.0062,-0.0002,0.0007,0.0005,0.0375,0.0395,0.0545,Semyon.Der.Arguchintsev,?,0.0,0.0
8477983,0.0,0.0002,-0.0002,0.0731,0.0772,-0.0022,0.0009,-0.003,0.022,0.0232,-0.001,0.0013,-0.0022,0.0323,0.0341,0.0037,0.0027,0.0011,0.0088,0.0093,-0.0015,-0.0019,0.0004,0.0059,0.0062,-0.0003,0.0008,0.0005,0.0374,0.0395,0.0544,Maxim.Letunov,F,0.0,0.0
8482715,-0.0003,-0.0027,0.0024,0.0727,0.0765,0.0336,0.004,0.0296,0.022,0.0232,0.0034,-0.0067,0.0101,0.0323,0.0341,-0.0072,0.0119,-0.0192,0.0088,0.0093,0.0056,0.074,-0.0685,0.0059,0.0062,0.005,-0.0045,0.0005,0.0372,0.0391,0.054,,?,0.0,0.0
8483766,-0.0003,0.0008,-0.0012,0.0732,0.0772,-0.0053,0.0161,-0.0214,0.022,0.0232,-0.0003,0.0049,-0.0052,0.0323,0.0341,-0.0031,0.0088,-0.0119,0.0088,0.0093,0.0457,0.0233,0.0224,0.0059,0.0062,-0.003,0.0035,0.0005,0.0374,0.0395,0.0544,,?,0.0,0.0
8478949,-0.0001,0.0002,-0.0002,0.0728,0.0767,-0.0131,0.0081,-0.0212,0.022,0.0232,0.0045,-0.0006,0.0051,0.0323,0.0341,-0.0019,-0.0035,0.0017,0.0088,0.0093,-0.0188,0.0018,-0.0206,0.0059,0.0062,-0.0004,0.0009,0.0005,0.0372,0.0392,0.0541,Kole.Sherwood,F,0.0,0.0
8478371,0.0,-0.0,0.0001,0.0732,0.0772,0.0004,-0.0001,0.0005,0.022,0.0232,0.0004,-0.0001,0.0005,0.0323,0.0341,0.0025,0.0013,0.0012,0.0088,0.0093,-0.0041,0.0006,-0.0047,0.0059,0.0062,0.0005,0.0,0.0005,0.0374,0.0395,0.0544,Matt.Lorito,F,0.0,0.0
8481657,0.0001,-0.0004,0.0004,0.0733,0.0773,-0.0003,0.0035,-0.0039,0.022,0.0232,0.0017,-0.0021,0.0038,0.0323,0.0341,0.0009,0.002,-0.001,0.0088,0.0093,-0.0081,0.0048,-0.0129,0.0059,0.0062,0.0008,-0.0002,0.0005,0.0375,0.0395,0.0545,Viktor.Lodin,F,0.0,0.0
8471474,-0.0001,0.0001,-0.0002,0.0728,0.0769,-0.0022,0.0026,-0.0048,0.022,0.0232,-0.0003,0.0009,-0.0012,0.0323,0.0341,-0.0009,-0.0012,0.0003,0.0088,0.0093,-0.0019,-0.0062,0.0043,0.0059,0.0062,-0.0004,0.0008,0.0004,0.0372,0.0393,0.0542,Travis.Morin,F,0.0,0.0
8478224,-0.0,-0.0003,0.0003,0.0732,0.0771,0.0136,-0.0042,0.0178,0.022,0.0232,-0.003,-0.0025,-0.0005,0.0323,0.0341,0.0052,-0.0077,0.0129,0.0088,0.0093,-0.0056,-0.0058,0.0002,0.0059,0.0062,0.0019,-0.0016,0.0004,0.0374,0.0394,0.0544,Luke.Philp,?,0.0,0.0
8479734,-0.0001,0.0002,-0.0003,0.073,0.0772,0.0006,0.0003,0.0003,0.022,0.0232,-0.0002,-0.0003,0.0002,0.0323,0.0341,-0.0006,0.0008,-0.0014,0.0088,0.0093,-0.0003,-0.0077,0.0074,0.0059,0.0062,-0.0,0.0004,0.0004,0.0373,0.0395,0.0543,Brennan.Menell,D,0.0,0.0
8478559,0.0,0.0,-0.0,0.0733,0.0773,0.0007,0.0009,-0.0002,0.022,0.0232,-0.0001,0.0004,-0.0005,0.0323,0.0341,0.0008,0.0005,0.0002,0.0088,0.0093,0.0002,-0.0012,0.0014,0.0059,0.0062,0.0001,0.0003,0.0004,0.0375,0.0395,0.0545,,?,0.0,0.0
8475210,-0.0,0.0001,-0.0001,0.0732,0.0772,0.0007,0.0014,-0.0008,0.022,0.0232,-0.0003,0.0002,-0.0005,0.0323,0.0341,0.0014,-0.0002,0.0016,0.0088,0.0093,-0.0003,-0.0002,-0.0001,0.0059,0.0062,0.0001,0.0003,0.0004,0.0374,0.0395,0.0544,Anton.Rodin,F,0.0,0.0
8478268,-0.0001,0.0001,-0.0001,0.073,0.0767,-0.0052,0.0055,-0.0107,0.022,0.0232,-0.0022,0.003,-0.0052,0.0323,0.0341,-0.0009,0.001,-0.0019,0.0088,0.0093,0.003,-0.0064,0.0093,0.0059,0.0062,-0.0015,0.0019,0.0004,0.0373,0.0392,0.0542,Jack.Rodewald,F,0.0,0.0
8467329,0.0377,-0.0272,0.0649,0.0672,0.0697,0.0087,-0.0053,0.0139,0.022,0.0232,0.0294,-0.0249,0.0544,0.0323,0.034,-0.0158,0.002,-0.0178,0.0088,0.0093,0.003,0.1338,-0.1308,0.0059,0.0062,0.0256,-0.0251,0.0004,0.0345,0.0358,0.0497,Vincent.Lecavalier,F,0.0784,-0.0471
8479942,0.0002,0.0002,0.0,0.0729,0.0767,-0.0048,0.0196,-0.0244,0.022,0.0232,-0.0082,0.0026,-0.0108,0.0323,0.0341,0.0231,0.0209,0.0023,0.0088,0.0093,0.0683,0.0175,0.0508,0.0059,0.0062,-0.0038,0.0042,0.0004,0.0373,0.0392,0.0541,,F,0.0,0.0
8480858,0.0,-0.0002,0.0002,0.0733,0.0773,-0.0012,0.0053,-0.0065,0.022,0.0232,0.0015,-0.0013,0.0028,0.0323,0.0341,-0.0013,-0.004,0.0027,0.0088,0.0093,-0.0075,0.0034,-0.0109,0.0059,0.0062,0.0004,0.0,0.0004,0.0375,0.0395,0.0545,Cameron.Hillis,F,0.0,0.0
8476766,-0.0,0.0,-0.0,0.073,0.077,-0.0001,0.0024,-0.0025,0.022,0.0232,0.0002,-0.0,0.0002,0.0323,0.0341,-0.0003,0.0018,-0.002,0.0088,0.0093,-0.0018,0.0044,-0.0061,0.0059,0.0062,0.0001,0.0003,0.0004,0.0373,0.0394,0.0543,Cole.Schneider,F,0.0,0.0
8484214,0.001,-0.0006,0.0016,0.0731,0.0771,0.0099,0.0026,0.0073,0.022,0.0232,0.0067,0.0027,0.004,0.0323,0.0341,-0.0295,0.0093,-0.0387,0.0088,0.0093,0.0439,0.0185,0.0255,0.0059,0.0062,-0.0001,0.0005,0.0004,0.0374,0.0394,0.0543,,?,0.0,0.0
8481515,-0.0001,-0.0002,0.0001,0.0732,0.0772,0.0004,0.0009,-0.0005,0.022,0.0232,0.0011,0.0,0.0011,0.0323,0.0341,-0.0045,0.0003,-0.0049,0.0088,0.0093,-0.0097,0.0041,-0.0137,0.0059,0.0062,0.0004,-0.0001,0.0003,0.0374,0.0395,0.0544,Danil.Yurtaykin,F,0.0,0.0
8482206,-0.0004,0.0007,-0.0011,0.0728,0.0766,0.0245,-0.0618,0.0863,0.022,0.0232,-0.0105,0.0129,-0.0233,0.0323,0.0341,0.0219,-0.0212,0.0431,0.0088,0.0093,-0.0117,-0.1177,0.106,0.0059,0.0062,0.0029,-0.0026,0.0003,0.0372,0.0392,0.0541,,F,0.0,0.0
8470666,0.0094,-0.0089,0.0183,0.0714,0.0751,0.0037,0.0001,0.0037,0.022,0.0232,0.0059,-0.0062,0.0121,0.0323,0.0341,0.0039,-0.0036,0.0075,0.0088,0.0093,-0.0161,0.0272,-0.0433,0.0059,0.0062,0.0074,-0.0071,0.0003,0.0366,0.0385,0.0531,Daniel.Carcillo,F,0.0183,-0.0169
8477033,0.0,0.0,-0.0,0.0732,0.0772,0.0008,0.002,-0.0012,0.022,0.0232,-0.0001,0.0001,-0.0002,0.0323,0.0341,-0.0001,-0.0021,0.002,0.0088,0.0093,-0.001,0.0009,-0.0018,0.0059,0.0062,0.0001,0.0002,0.0003,0.0374,0.0395,0.0544,Viktor.Loov,D,0.0,0.0
8476219,-0.0,-0.0,0.0,0.0732,0.0772,0.0007,0.0007,-0.0,0.022,0.0232,0.0003,0.0002,0.0,0.0323,0.0341,0.0001,0.0,0.0001,0.0088,0.0093,0.0026,-0.0008,0.0034,0.0059,0.0062,0.0001,0.0002,0.0003,0.0374,0.0395,0.0544,Patrick.Cannone,F,0.0,0.0
8474554,0.0,0.0,-0.0,0.0733,0.0773,-0.0003,0.0007,-0.001,0.022,0.0232,0.0003,0.0001,0.0002,0.0323,0.0341,-0.0002,0.0007,-0.0009,0.0088,0.0093,-0.0007,-0.0012,0.0005,0.0059,0.0062,0.0,0.0002,0.0003,0.0375,0.0395,0.0545,Eric.Selleck,F,0.0,0.0
8480330,-0.0,0.0001,-0.0001,0.0729,0.0769,-0.0041,0.0056,-0.0096,0.022,0.0232,-0.0001,0.0017,-0.0019,0.0323,0.0341,0.0011,-0.0077,0.0087,0.0088,0.0093,0.0038,-0.0046,0.0084,0.0059,0.0062,-0.0007,0.001,0.0003,0.0373,0.0393,0.0542,Spencer.Foo,F,0.0,0.0
8476283,0.0001,-0.0,0.0001,0.0732,0.0773,-0.003,0.0021,-0.0051,0.022,0.0232,0.0003,0.0013,-0.001,0.0323,0.0341,0.0004,-0.0011,0.0015,0.0088,0.0093,-0.003,0.0001,-0.0031,0.0059,0.0062,-0.0002,0.0005,0.0003,0.0374,0.0395,0.0544,Alex.Broadhurst,F,0.0,0.0
8476799,-0.0001,-0.0,-0.0,0.0728,0.0768,0.0029,-0.0017,0.0046,0.022,0.0232,-0.0001,0.0,-0.0001,0.0323,0.0341,0.0027,-0.0046,0.0073,0.0088,0.0093,-0.005,-0.0016,-0.0035,0.0059,0.0062,0.0007,-0.0005,0.0003,0.0372,0.0393,0.0541,Cameron.Schilling,D,0.0,0.0
8480275,-0.0,-0.0003,0.0003,0.0734,0.0773,-0.0005,0.0081,-0.0086,0.022,0.0232,-0.0001,-0.0016,0.0015,0.0323,0.0341,0.0032,0.0036,-0.0004,0.0088,0.0093,0.0047,0.0142,-0.0095,0.0059,0.0062,-0.0001,0.0004,0.0003,0.0375,0.0395,0.0545,Nick.Swaney,?,0.0,0.0
8480032,0.0002,-0.0001,0.0003,0.0733,0.0774,0.0002,0.0003,-0.0001,0.022,0.0232,0.0012,-0.0003,0.0015,0.0323,0.0341,-0.0013,0.0009,-0.0023,0.0088,0.0093,-0.0043,0.0031,-0.0074,0.0059,0.0062,0.0005,-0.0001,0.0003,0.0375,0.0396,0.0545,Shane.Bowers,F,0.0,0.0
8480988,0.0,-0.0,0.0,0.0729,0.077,-0.0011,-0.0005,-0.0007,0.022,0.0232,-0.0004,-0.0003,-0.0001,0.0323,0.0341,0.0003,0.0003,-0.0001,0.0088,0.0093,-0.021,0.0052,-0.0262,0.0059,0.0062,0.0006,-0.0003,0.0003,0.0373,0.0394,0.0542,Riley.Damiani,F,0.0,0.0
8481003,-0.0002,0.0002,-0.0005,0.0733,0.0772,-0.0036,0.0075,-0.0111,0.022,0.0232,-0.0026,0.0022,-0.0048,0.0323,0.0341,-0.0008,-0.0048,0.004,0.0088,0.0093,-0.0023,-0.0015,-0.0008,0.0059,0.0062,-0.0012,0.0015,0.0003,0.0375,0.0395,0.0544,Hunter.Drew,?,0.0,0.0
8477881,-0.0001,0.0001,-0.0002,0.0731,0.0771,-0.0013,0.0032,-0.0045,0.022,0.0232,-0.0005,0.0003,-0.0008,0.0323,0.0341,0.0014,-0.0012,0.0026,0.0088,0.0093,-0.0011,0.0004,-0.0015,0.0059,0.0062,-0.0002,0.0005,0.0003,0.0374,0.0394,0.0543,Connor.Jones,F,0.0,0.0
8481630,0.0001,0.0001,-0.0,0.0731,0.0771,-0.0,-0.0013,0.0013,0.022,0.0232,0.0002,-0.001,0.0012,0.0323,0.0341,0.0019,0.0003,0.0016,0.0088,0.0093,-0.0076,-0.004,-0.0036,0.0059,0.0062,0.0005,-0.0002,0.0003,0.0374,0.0394,0.0543,Alexander.Yelesin,D,0.0,0.0
8480153,-0.0001,0.0,-0.0001,0.073,0.0767,0.0003,-0.0012,0.0015,0.022,0.0232,0.0012,0.0004,0.0008,0.0323,0.0341,0.0018,-0.0037,0.0054,0.0088,0.0093,-0.0075,0.0018,-0.0093,0.0059,0.0062,0.0007,-0.0004,0.0003,0.0373,0.0392,0.0542,Victor.Ejdsell,F,0.0,0.0
8474005,0.0001,-0.0,0.0001,0.073,0.0769,-0.0015,-0.0002,-0.0012,0.022,0.0232,0.0008,0.0001,0.0007,0.0323,0.0341,-0.0007,0.0026,-0.0033,0.0088,0.0093,-0.0025,-0.0023,-0.0002,0.0059,0.0062,0.0001,0.0002,0.0003,0.0373,0.0393,0.0542,Alex.Grant,D,0.0,0.0
8477466,-0.0,0.0,-0.0001,0.0731,0.077,-0.0011,0.0007,-0.0018,0.022,0.0232,0.0011,-0.0003,0.0014,0.0323,0.0341,-0.0017,0.0015,-0.0032,0.0088,0.0093,-0.0052,0.0002,-0.0054,0.0059,0.0062,0.0002,0.0001,0.0003,0.0374,0.0394,0.0543,Nick.Sorensen,F,0.0,0.0
8476805,-0.0,0.0,-0.0,0.0733,0.0773,-0.0002,0.0002,-0.0004,0.022,0.0232,0.0001,0.0001,0.0,0.0323,0.0341,-0.0003,0.0008,-0.0011,0.0088,0.0093,-0.0013,-0.0035,0.0021,0.0059,0.0062,0.0,0.0002,0.0003,0.0375,0.0395,0.0545,Spencer.Abbott,F,0.0,0.0
8468064,0.0117,-0.0046,0.0163,0.0672,0.0707,-0.0133,-0.0106,-0.0027,0.022,0.0232,0.007,-0.0003,0.0073,0.0323,0.034,-0.0087,-0.0799,0.0712,0.0088,0.0093,-0.2027,0.1013,-0.304,0.0059,0.0062,0.013,-0.0128,0.0002,0.0345,0.0363,0.0501,Martin.Erat,F,0.0251,-0.0116
8471916,0.0,-0.0001,0.0001,0.0731,0.0771,0.0006,0.0015,-0.0009,0.022,0.0232,0.0001,-0.0001,0.0002,0.0323,0.0341,-0.001,0.0003,-0.0013,0.0088,0.0093,-0.0018,0.0012,-0.003,0.0059,0.0062,0.0001,0.0001,0.0002,0.0374,0.0394,0.0543,Mike.Angelidis,F,0.0,0.0
8482055,-0.0105,-0.0041,-0.0064,0.0634,0.0664,0.3559,-0.4581,0.8141,0.022,0.0232,-0.4618,0.4428,-0.9046,0.0323,0.034,0.754,-0.4772,1.2312,0.0088,0.0093,-0.3281,0.069,-0.3972,0.0059,0.0062,0.0049,-0.0047,0.0002,0.0327,0.0342,0.0473,Drew.O'Connor,F,0.053,0.0307
8481827,-0.0,0.0002,-0.0002,0.0732,0.0772,-0.0016,0.0065,-0.0081,0.022,0.0232,-0.0002,0.0031,-0.0033,0.0323,0.0341,-0.0019,-0.0047,0.0028,0.0088,0.0093,-0.0002,0.0231,-0.0234,0.0059,0.0062,-0.0004,0.0006,0.0002,0.0374,0.0395,0.0544,Ben.McCartney,F,0.0,0.0
8478584,0.0,0.0,-0.0,0.073,0.0769,-0.0002,0.0008,-0.001,0.022,0.0232,0.0006,-0.0005,0.0011,0.0323,0.0341,-0.0009,0.0006,-0.0016,0.0088,0.0093,-0.0051,0.0026,-0.0078,0.0059,0.0062,0.0003,-0.0001,0.0002,0.0373,0.0393,0.0542,Vojtech.Mozik,D,0.0,0.0
8477337,0.0385,-0.0187,0.0572,0.0698,0.0728,-0.094,0.0395,-0.1334,0.022,0.0232,0.0274,-0.023,0.0505,0.0323,0.034,-0.0165,-0.0039,-0.0126,0.0088,0.0093,0.0441,-0.0126,0.0568,0.0059,0.0062,0.0084,-0.0082,0.0002,0.0358,0.0373,0.0517,John.Gilmour,D,0.0703,-0.0359
8479748,0.0002,-0.0002,0.0003,0.0732,0.0773,0.0057,-0.0059,0.0116,0.022,0.0232,0.0004,0.0001,0.0003,0.0323,0.0341,0.0003,0.0005,-0.0002,0.0088,0.0093,-0.002,-0.0009,-0.0012,0.0059,0.0062,0.0011,-0.0009,0.0002,0.0374,0.0395,0.0544,Gage.Quinney,F,0.0,0.0
8477127,0.0,0.0,-0.0,0.0734,0.0774,0.0008,0.0001,0.0007,0.022,0.0232,0.0,0.0,0.0,0.0323,0.0341,-0.0001,0.0001,-0.0002,0.0088,0.0093,-0.0003,-0.0004,0.0001,0.0059,0.0062,0.0001,0.0,0.0002,0.0375,0.0396,0.0545,Raman.Hrabarenka,?,0.0,0.0
8484188,0.0008,-0.0012,0.002,0.0729,0.077,-0.0053,-0.0264,0.0212,0.022,0.0232,0.001,-0.0095,0.0105,0.0323,0.0341,0.0068,0.008,-0.0012,0.0088,0.0093,-0.05,-0.1034,0.0534,0.0059,0.0062,0.0022,-0.002,0.0002,0.0373,0.0394,0.0542,,?,0.0,0.0
8476910,-0.0,0.0001,-0.0001,0.0729,0.0767,0.0002,0.0011,-0.0009,0.022,0.0232,0.0005,-0.0005,0.0009,0.0323,0.0341,0.0008,0.001,-0.0002,0.0088,0.0093,-0.0014,0.0044,-0.0058,0.0059,0.0062,0.0002,-0.0,0.0002,0.0373,0.0392,0.0541,Scott.Kosmachuk,F,0.0,0.0
8483641,0.0,-0.0001,0.0001,0.0733,0.0772,-0.0038,0.0117,-0.0155,0.022,0.0232,-0.0011,-0.0026,0.0016,0.0323,0.0341,-0.0036,0.0074,-0.011,0.0088,0.0093,0.0156,-0.006,0.0216,0.0059,0.0062,-0.0017,0.0018,0.0002,0.0375,0.0395,0.0544,Anton.Levtchi,F,0.0,0.0
8477076,-0.0,-0.0,-0.0,0.073,0.077,-0.0017,0.0019,-0.0036,0.022,0.0232,-0.0,-0.0004,0.0003,0.0323,0.0341,0.0023,0.0007,0.0017,0.0088,0.0093,-0.0028,-0.0001,-0.0027,0.0059,0.0062,-0.0,0.0002,0.0002,0.0373,0.0394,0.0543,JC.Lipon,F,0.0,0.0
8476866,-0.0001,0.0001,-0.0001,0.073,0.077,0.0008,0.002,-0.0013,0.022,0.0232,-0.0,0.0009,-0.0009,0.0323,0.0341,-0.0005,0.0007,-0.0013,0.0088,0.0093,0.0045,0.0057,-0.0012,0.0059,0.0062,-0.0001,0.0004,0.0002,0.0373,0.0394,0.0543,Nicolas.Kerdiles,F,0.0,0.0
8477913,-0.0,0.0,-0.0,0.0731,0.0771,-0.0014,0.0016,-0.003,0.022,0.0232,-0.0005,0.0001,-0.0006,0.0323,0.0341,0.0009,-0.0001,0.001,0.0088,0.0093,0.0007,-0.004,0.0048,0.0059,0.0062,-0.0003,0.0004,0.0001,0.0374,0.0394,0.0543,David.Wolf,F,0.0,0.0
8476882,-0.0444,-0.0236,-0.0209,0.0428,0.0458,0.102,0.3063,-0.2044,0.0218,0.023,-0.074,-0.5434,0.4694,0.0322,0.034,1.923,-0.6683,2.5913,0.0088,0.0093,-0.2958,-0.5393,0.2435,0.0059,0.0062,0.104,-0.1039,0.0001,0.0228,0.0243,0.0333,Teuvo.Teravainen,F,0.0506,-0.0066
8477006,-0.0,-0.0,-0.0,0.0731,0.0769,0.0013,0.0014,-0.0002,0.022,0.0232,0.0004,-0.0006,0.0011,0.0323,0.0341,0.0008,0.0006,0.0002,0.0088,0.0093,0.0018,0.0066,-0.0048,0.0059,0.0062,0.0003,-0.0002,0.0001,0.0374,0.0393,0.0543,Christoph.Bertschy,F,0.0,0.0
8474698,-0.0,-0.0001,0.0,0.073,0.0768,-0.0026,0.0018,-0.0044,0.022,0.0232,0.0011,0.0001,0.001,0.0323,0.0341,-0.0012,0.0036,-0.0048,0.0088,0.0093,-0.0017,0.0046,-0.0063,0.0059,0.0062,-0.0002,0.0003,0.0001,0.0373,0.0393,0.0542,Brent.Regner,D,0.0,0.0
8476363,-0.0,0.0,-0.0001,0.0731,0.0771,-0.0011,0.0017,-0.0028,0.022,0.0232,0.0001,0.0002,-0.0,0.0323,0.0341,0.0013,-0.0012,0.0025,0.0088,0.0093,-0.0026,0.004,-0.0066,0.0059,0.0062,0.0,0.0001,0.0001,0.0374,0.0394,0.0543,Brian.Ferlin,F,0.0,0.0
8475291,0.0,-0.0,0.0,0.0733,0.0774,-0.0003,0.0,-0.0003,0.022,0.0232,0.0005,-0.0003,0.0008,0.0323,0.0341,-0.0004,0.0004,-0.0008,0.0088,0.0093,-0.0013,0.0,-0.0013,0.0059,0.0062,0.0001,-0.0,0.0001,0.0375,0.0396,0.0545,Garrett.Mitchell,?,0.0,0.0
8476549,-0.0,0.0,-0.0001,0.0732,0.0772,0.0005,0.0014,-0.0009,0.022,0.0232,0.0001,-0.0002,0.0003,0.0323,0.0341,0.0005,-0.0006,0.0011,0.0088,0.0093,-0.0009,0.0038,-0.0047,0.0059,0.0062,0.0002,-0.0,0.0001,0.0374,0.0395,0.0544,Daniil.Tarasov,F,0.0,0.0
8476536,-0.0,-0.0,-0.0,0.0733,0.0774,-0.0002,0.0003,-0.0005,0.022,0.0232,0.0,0.0001,-0.0,0.0323,0.0341,0.0002,0.0002,-0.0,0.0088,0.0093,0.0004,-0.0005,0.0009,0.0059,0.0062,-0.0,0.0001,0.0001,0.0375,0.0396,0.0545,Colin.Smith,F,0.0,0.0
8477228,-0.0,0.0,-0.0,0.0733,0.0774,-0.0005,0.0002,-0.0007,0.022,0.0232,0.0002,0.0,0.0001,0.0323,0.0341,-0.0004,0.0003,-0.0007,0.0088,0.0093,-0.0009,-0.0026,0.0017,0.0059,0.0062,-0.0,0.0002,0.0001,0.0375,0.0396,0.0545,Matt.Lindblad,F,0.0,0.0
8473440,-0.0,-0.0001,0.0001,0.0733,0.0773,-0.0004,0.0009,-0.0012,0.022,0.0232,0.0001,0.0002,-0.0001,0.0323,0.0341,0.0005,0.0002,0.0003,0.0088,0.0093,-0.001,0.0024,-0.0034,0.0059,0.0062,0.0,0.0,0.0001,0.0375,0.0395,0.0545,Will.O'Neill,D,0.0,0.0
8482243,-0.0001,0.0001,-0.0002,0.0733,0.0773,-0.0007,0.0023,-0.003,0.022,0.0232,-0.0004,-0.0001,-0.0002,0.0323,0.0341,0.0056,-0.0013,0.0068,0.0088,0.0093,0.0018,0.0049,-0.0031,0.0059,0.0062,0.0,0.0001,0.0001,0.0375,0.0395,0.0545,Linus.Sandin,F,0.0,0.0
8477059,0.0293,-0.0286,0.0579,0.0724,0.0762,0.0062,-0.0057,0.0119,0.022,0.0232,0.0128,-0.0135,0.0264,0.0323,0.0341,0.0037,-0.0047,0.0084,0.0088,0.0093,-0.0008,0.0034,-0.0042,0.0059,0.0062,0.0186,-0.0185,0.0001,0.037,0.039,0.0538,Damien.Brunner,F,0.057,-0.0554
8481555,0.0002,-0.0004,0.0006,0.073,0.0767,-0.0066,0.0262,-0.0327,0.022,0.0232,0.0009,-0.0084,0.0092,0.0323,0.0341,-0.0037,-0.0035,-0.0002,0.0088,0.0093,-0.0164,0.0338,-0.0502,0.0059,0.0062,-0.0003,0.0003,0.0001,0.0373,0.0392,0.0542,Mattias.Norlinder,D,0.0,0.0
8482179,-0.0,-0.0004,0.0004,0.0732,0.077,0.006,0.0016,0.0044,0.022,0.0232,0.002,-0.0015,0.0035,0.0323,0.0341,0.0023,-0.0082,0.0105,0.0088,0.0093,-0.0165,0.0314,-0.0479,0.0059,0.0062,0.0021,-0.002,0.0001,0.0374,0.0394,0.0543,Justin.Richards,F,0.0,0.0
